image_id,caption,pred_label,label_text,confidence,reason,raw_output,true_label
822227403401494528,save the date registration will be ready early february !,1,SARCASM,High,"The caption ""save the date registration will be ready early february !"" implies an upcoming event while the image presents specific dates for June camps, creating a semantic gap. The presence of the text ""YOUTH CAMP, JUNE 13 - 15 / INDIVIDUAL CAMP, JUNE 23 - 25"" contrasts sharply with the idea of future registrations in February, indicating the event was meant for 2017. The incongruity between the caption and the image details suggests deliberate irony or outdated information, supporting a sarcastic interpretation.","LABEL: SARCASM
CONFIDENCE: High
REASON: The caption ""save the date registration will be ready early february !"" implies an upcoming event while the image presents specific dates for June camps, creating a semantic gap. The presence of the text ""YOUTH CAMP, JUNE 13 - 15 / INDIVIDUAL CAMP, JUNE 23 - 25"" contrasts sharply with the idea of future registrations in February, indicating the event was meant for 2017. The incongruity between the caption and the image details suggests deliberate irony or outdated information, supporting a sarcastic interpretation.",0
820057452087508992,adelaide 's new interview for melty france about season 4 of reign !,0,NOT SARCASM,Medium,"The caption presents a straightforward introduction of an interview with Adelaide about season 4 of ""Reign."" The image, consisting of a text-based interview, aligns semantically with the caption, offering insights into series plot details. The mention of dramatic or humorous elements within the interview content, such as “meeting multiple husbands” and “death of relationships,” does not seem to contradict the caption's descriptive nature but complements the plot discussion contextually. No verbal irony or semantic gap between the caption and the image suggests sarcasm.","LABEL: NOT SARCASM  
CONFIDENCE: Medium  
REASON: The caption presents a straightforward introduction of an interview with Adelaide about season 4 of ""Reign."" The image, consisting of a text-based interview, aligns semantically with the caption, offering insights into series plot details. The mention of dramatic or humorous elements within the interview content, such as “meeting multiple husbands” and “death of relationships,” does not seem to contradict the caption's descriptive nature but complements the plot discussion contextually. No verbal irony or semantic gap between the caption and the image suggests sarcasm.",0
906361761363832833,# studying for a test <user> my # sdit is really a big help,1,SARCASM,High,"The caption ""# studying for a test <user> my # sdit is really a big help"" is contrasted with the image of a dog lying on open books, suggesting that the dog, instead of assisting, is obstructing the study process. This creates a verbal irony where the ""help"" referred to is humorously the opposite of helpful. The presence of a dog on study materials adds a layer of incongruity, aligning with the common sarcastic trope of pets being 'helpful' when they are in fact being disruptively adorable.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""# studying for a test <user> my # sdit is really a big help"" is contrasted with the image of a dog lying on open books, suggesting that the dog, instead of assisting, is obstructing the study process. This creates a verbal irony where the ""help"" referred to is humorously the opposite of helpful. The presence of a dog on study materials adds a layer of incongruity, aligning with the common sarcastic trope of pets being 'helpful' when they are in fact being disruptively adorable.",1
819686619921776641,# tdu : <user> turns the table on the media at his presser this morning,1,SARCASM,Medium,"The caption ""# tdu : <user> turns the table on the media at his presser this morning"" suggests a dramatic scenario where the individual has taken control or reversed the typical dynamic with the media. However, the image simply portrays a standard media interview setup with a composed cyclist surrounded by focused journalists, showing no visual evidence of overturned relationships or power dynamics, creating a semantic gap between the caption's implication and the predictable visual content.","LABEL: SARCASM  
CONFIDENCE: Medium  
REASON: The caption ""# tdu : <user> turns the table on the media at his presser this morning"" suggests a dramatic scenario where the individual has taken control or reversed the typical dynamic with the media. However, the image simply portrays a standard media interview setup with a composed cyclist surrounded by focused journalists, showing no visual evidence of overturned relationships or power dynamics, creating a semantic gap between the caption's implication and the predictable visual content.",0
822589668965421061,princess jasmine glam,0,NOT SARCASM,Medium,"The caption ""princess jasmine glam"" suggests an intent to embody a glamorous look reminiscent of Princess Jasmine. The image, which features elaborate eye makeup with dominant gold and teal colors, aligns with the opulent and vibrant styles often associated with such a theme. Although the eye's slightly closed position gives a neutral expression, the overall glamorous and artistic mood of the makeup supports the caption's implication, reducing the possibility of sarcasm. However, the potential discrepancy in facial expression introduces some ambiguity, hence the medium confidence.","LABEL: NOT SARCASM
CONFIDENCE: Medium
REASON: The caption ""princess jasmine glam"" suggests an intent to embody a glamorous look reminiscent of Princess Jasmine. The image, which features elaborate eye makeup with dominant gold and teal colors, aligns with the opulent and vibrant styles often associated with such a theme. Although the eye's slightly closed position gives a neutral expression, the overall glamorous and artistic mood of the makeup supports the caption's implication, reducing the possibility of sarcasm. However, the potential discrepancy in facial expression introduces some ambiguity, hence the medium confidence.",0
822589843570049031,journalism students researching their career options after graduation,1,SARCASM,High,"The caption, ""journalism students researching their career options after graduation,"" implies a serious pursuit of academic and professional future exploration. However, the image depicts people intently photographing an overturned trash can on fire, which is an insignificant and mundane subject. The incongruity between the trivial scene and the solemn implication of career research depicts sarcasm. The contrast between serious journalism aspirations and the frivolous activity being depicted strongly suggests a sarcastic tone.","LABEL: SARCASM
CONFIDENCE: High
REASON: The caption, ""journalism students researching their career options after graduation,"" implies a serious pursuit of academic and professional future exploration. However, the image depicts people intently photographing an overturned trash can on fire, which is an insignificant and mundane subject. The incongruity between the trivial scene and the solemn implication of career research depicts sarcasm. The contrast between serious journalism aspirations and the frivolous activity being depicted strongly suggests a sarcastic tone.",1
819694548989394944,received an offer from the university of west texas a & m,1,SARCASM,High,"The caption claims to have received an offer from ""the university of west texas a & m,"" which creates a semantic gap since the image features the university sign of ""Texas A&M University,"" not ""West Texas A&M."" This misalignment is compounded by the bizarre and incongruous presence of a cartoon buttocks with a flame on top, which sits humorously above the formal university sign, undermining the seriousness of the caption. This visual-textual juxtaposition suggests the post is intended to be taken sarcastically.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption claims to have received an offer from ""the university of west texas a & m,"" which creates a semantic gap since the image features the university sign of ""Texas A&M University,"" not ""West Texas A&M."" This misalignment is compounded by the bizarre and incongruous presence of a cartoon buttocks with a flame on top, which sits humorously above the formal university sign, undermining the seriousness of the caption. This visual-textual juxtaposition suggests the post is intended to be taken sarcastically.",0
886363190820577281,"we 're in the mood for a big fresh salad , you ?",1,SARCASM,High,"The caption expresses an appetite for a ""big fresh salad,"" but the image humorously describes a scenario where ""fruit salad"" is mistaken for ""sangria,"" a beverage. The phrase ""*sips fruit salad*"" highlights the absurdity and delivers verbal irony consistent with sarcasm. This semantic gap between the expectation of a salad and the reality of a drink establishes an effective sarcastic tone.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption expresses an appetite for a ""big fresh salad,"" but the image humorously describes a scenario where ""fruit salad"" is mistaken for ""sangria,"" a beverage. The phrase ""*sips fruit salad*"" highlights the absurdity and delivers verbal irony consistent with sarcasm. This semantic gap between the expectation of a salad and the reality of a drink establishes an effective sarcastic tone.",1
816071479259435008,the difference 3 months makes . corgi for scale,1,SARCASM,High,"The caption ""the difference 3 months makes . corgi for scale"" suggests that there is a significant and noticeable comparison to be made between the two images. However, the detailed description indicates that both images essentially depict very similar scenes: a smaller dog sitting on the back of a larger dog. The implied expectation of a dramatic change over three months is humorously undercut by the near-identical setup, creating verbal irony and incongruity between the caption and the images. This is further emphasized by the use of ""corgi for scale,"" which humorously implies a measurement or comparison, but in reality, the setup remains amusingly static.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""the difference 3 months makes . corgi for scale"" suggests that there is a significant and noticeable comparison to be made between the two images. However, the detailed description indicates that both images essentially depict very similar scenes: a smaller dog sitting on the back of a larger dog. The implied expectation of a dramatic change over three months is humorously undercut by the near-identical setup, creating verbal irony and incongruity between the caption and the images. This is further emphasized by the use of ""corgi for scale,"" which humorously implies a measurement or comparison, but in reality, the setup remains amusingly static.",0
880843375699734528,"<user> these people r nuts , all they need <num> do is wait a couple of years when u aren 't popular anymore & get an autograph then .",1,SARCASM,High,"The caption describes people as ""nuts"" for eagerly seeking autographs now instead of waiting until the individual is ""not popular anymore,"" illustrating verbal irony by suggesting it's more sensible to wait for unpopularity to obtain an autograph, a scenario that undermines typical fandom behavior. The lively scene with people casually gathered at a leisure venue around the ""44 garage"" building doesn't align with competitiveness or urgency associated with celebrity environments, thereby creating a semantic gap between the image’s normal social interaction and the caption’s sarcastic suggestion about fame and autograph value.","LABEL: SARCASM
CONFIDENCE: High
REASON: The caption describes people as ""nuts"" for eagerly seeking autographs now instead of waiting until the individual is ""not popular anymore,"" illustrating verbal irony by suggesting it's more sensible to wait for unpopularity to obtain an autograph, a scenario that undermines typical fandom behavior. The lively scene with people casually gathered at a leisure venue around the ""44 garage"" building doesn't align with competitiveness or urgency associated with celebrity environments, thereby creating a semantic gap between the image’s normal social interaction and the caption’s sarcastic suggestion about fame and autograph value.",1
819324014963335168,prison break ( 2005 ) prison break is an american television serial drama series . starring dilberay as dilberay scofield,1,SARCASM,High,"The caption claims that the series ""Prison Break"" stars someone named ""Dilberay Scofield,"" but the image description reveals the scene is a staged performance in a studio, not a TV series set. The central figure is an older woman in a studio jail cell, not an actor from the show, indicating a play on the character name Michael Scofield from the actual ""Prison Break"" series. The description also includes live broadcast elements and musical instruments, contrasting sharply with a dramatic TV series setting, further highlighting the intended irony and humor.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption claims that the series ""Prison Break"" stars someone named ""Dilberay Scofield,"" but the image description reveals the scene is a staged performance in a studio, not a TV series set. The central figure is an older woman in a studio jail cell, not an actor from the show, indicating a play on the character name Michael Scofield from the actual ""Prison Break"" series. The description also includes live broadcast elements and musical instruments, contrasting sharply with a dramatic TV series setting, further highlighting the intended irony and humor.",0
823313026799509505,the worst thing that could ever happen to america ....,1,SARCASM,High,"The caption ""the worst thing that could ever happen to america ...."" paired with an altered image portraying a casual young person, Simon Britton, as the President of the United States, creates a semantic gap. Typically, the role of the U.S. President demands a formal demeanor and significant qualifications, contrasting sharply with the informal appearance of the person in the image (pink shirt, black shorts). This incongruity suggests that the post is using verbal irony to humorously propose an exaggerated and implausibly negative scenario, implying sarcasm.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""the worst thing that could ever happen to america ...."" paired with an altered image portraying a casual young person, Simon Britton, as the President of the United States, creates a semantic gap. Typically, the role of the U.S. President demands a formal demeanor and significant qualifications, contrasting sharply with the informal appearance of the person in the image (pink shirt, black shorts). This incongruity suggests that the post is using verbal irony to humorously propose an exaggerated and implausibly negative scenario, implying sarcasm.",1
894296108918243328,changing back into my ugly uniform for <num> more hours . so excited .,1,SARCASM,High,"The caption ""changing back into my ugly uniform for <num> more hours . so excited ."" employs verbal irony and sarcasm. The expression of being ""so excited"" contrasts sharply with the negative connotation of an ""ugly uniform"" and the undesirable situation of having to work ""<num> more hours."" This is further supported by the woman's facial expression in the image, which features wide eyes and slightly raised eyebrows, suggesting surprise, skepticism, or disbelief. The incongruity between the woman's skeptical expression and the supposed excitement in the caption amplifies the sarcastic tone.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""changing back into my ugly uniform for <num> more hours . so excited ."" employs verbal irony and sarcasm. The expression of being ""so excited"" contrasts sharply with the negative connotation of an ""ugly uniform"" and the undesirable situation of having to work ""<num> more hours."" This is further supported by the woman's facial expression in the image, which features wide eyes and slightly raised eyebrows, suggesting surprise, skepticism, or disbelief. The incongruity between the woman's skeptical expression and the supposed excitement in the caption amplifies the sarcastic tone.",1
830030205938913280,* does not apply if you travel around the world,1,SARCASM,High,"The caption ""* does not apply if you travel around the world"" suggests exceptions to an unstated rule or condition, creating ambiguity. The image text, ""It's funny how we feel so much but we don't say a word, we're screaming inside but we can't be heard,"" uses irony by referring to something as ""funny"" when it is not humorous but rather distressing. The juxtaposition of ironic lamentation in the image with the non-literal caption implies a sarcastic commentary on emotional expression and travel, heightening the semantic gap.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""* does not apply if you travel around the world"" suggests exceptions to an unstated rule or condition, creating ambiguity. The image text, ""It's funny how we feel so much but we don't say a word, we're screaming inside but we can't be heard,"" uses irony by referring to something as ""funny"" when it is not humorous but rather distressing. The juxtaposition of ironic lamentation in the image with the non-literal caption implies a sarcastic commentary on emotional expression and travel, heightening the semantic gap.",1
713360329762189313,word,1,SARCASM,High,"The caption ""word"" starkly contrasts with the playful and ironic message in the image, which humorously personifies items like eyelashes and shooting stars as if they have the responsibility to fulfill wishes. The textual content implicitly mocks the superstition by stating ""DO YOUR JOB"" to these symbols, which creates a semantic misalignment with the literal, nondescriptive caption. The incongruity between the expectation of seriousness in the word and the humor in the image's message strongly suggests sarcasm.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""word"" starkly contrasts with the playful and ironic message in the image, which humorously personifies items like eyelashes and shooting stars as if they have the responsibility to fulfill wishes. The textual content implicitly mocks the superstition by stating ""DO YOUR JOB"" to these symbols, which creates a semantic misalignment with the literal, nondescriptive caption. The incongruity between the expectation of seriousness in the word and the humor in the image's message strongly suggests sarcasm.",1
818237810943623168,since when is a group of bunnies called a fluffle ?,1,SARCASM,High,"The caption uses a rhetorical question about the term ""fluffle"" for a group of bunnies, indicating potential disbelief or mockery, which suggests verbal irony. The image shows four fluffy rabbits snuggled together, which aligns with the actual whimsical term ""fluffle"" for a group of rabbits. This incongruity between the somewhat absurd idea of questioning an appropriate and cute term and the actual visual of amiable bunnies plays into sarcasm as it highlights the semantic gap - the question implies absurdity when the image, in fact, supports the term's cuteness and appropriateness.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption uses a rhetorical question about the term ""fluffle"" for a group of bunnies, indicating potential disbelief or mockery, which suggests verbal irony. The image shows four fluffy rabbits snuggled together, which aligns with the actual whimsical term ""fluffle"" for a group of rabbits. This incongruity between the somewhat absurd idea of questioning an appropriate and cute term and the actual visual of amiable bunnies plays into sarcasm as it highlights the semantic gap - the question implies absurdity when the image, in fact, supports the term's cuteness and appropriateness.",0
727025381153320961,like if you agree .. :p,1,SARCASM,High,"The image sets up a visual-textual pun with the phrase ""Nice shirt"" and the response ""boyfriend material,"" where the male character plays on the double meanings of ""material."" This shift from discussing shirt fabric to insinuating romantic suitability creates irony and humor, which aligns with common sarcastic tropes. Additionally, the facial expressions, particularly the female's puzzled to skeptical look and the male's smirking confidence, further underscore the sarcastic undertone. The caption ""like if you agree .. :p"" often suggests playful sarcasm itself, acknowledging the intended irony.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The image sets up a visual-textual pun with the phrase ""Nice shirt"" and the response ""boyfriend material,"" where the male character plays on the double meanings of ""material."" This shift from discussing shirt fabric to insinuating romantic suitability creates irony and humor, which aligns with common sarcastic tropes. Additionally, the facial expressions, particularly the female's puzzled to skeptical look and the male's smirking confidence, further underscore the sarcastic undertone. The caption ""like if you agree .. :p"" often suggests playful sarcasm itself, acknowledging the intended irony.",1
822951707244134400,they 're rolling toomer 's corner after auburn men 's basketball 's win over alabama :,0,NOT SARCASM,High,"The caption describes rolling Toomer’s Corner, a tradition celebrated by fans of Auburn University, particularly after a sports victory. The image supports this with trees covered in toilet paper, confirming a celebratory atmosphere. The image's scene of a group gathering, mix of street lighting, and the presence of a College Street sign aligns with a post-victory celebration setting, consistent with the caption's implication. There is no evident semantic gap or incongruity between the image and caption, and no verbal irony or contradictory elements present.","LABEL: NOT SARCASM  
CONFIDENCE: High  
REASON: The caption describes rolling Toomer’s Corner, a tradition celebrated by fans of Auburn University, particularly after a sports victory. The image supports this with trees covered in toilet paper, confirming a celebratory atmosphere. The image's scene of a group gathering, mix of street lighting, and the presence of a College Street sign aligns with a post-victory celebration setting, consistent with the caption's implication. There is no evident semantic gap or incongruity between the image and caption, and no verbal irony or contradictory elements present.",0
883524815612772352,"meanwhile in my mind - get me some weed to smoke , this time i will control .",1,SARCASM,High,"The caption implies self-deception or an ironic overconfidence with ""this time i will control,"" suggesting a repeated pattern of behavior. The image's quote uses wordplay and a dichotomy to mock serious philosophy, especially with the hashtags ""#Deep"" and ""#Sarcasm,"" which indicates self-awareness of its own absurdity. Additionally, the cartoon skeleton character, humorous in contrast to the philosophical quote, underscores the sarcastic tone through its playful incongruity, reinforcing the gap between the literal and intended meanings.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption implies self-deception or an ironic overconfidence with ""this time i will control,"" suggesting a repeated pattern of behavior. The image's quote uses wordplay and a dichotomy to mock serious philosophy, especially with the hashtags ""#Deep"" and ""#Sarcasm,"" which indicates self-awareness of its own absurdity. Additionally, the cartoon skeleton character, humorous in contrast to the philosophical quote, underscores the sarcastic tone through its playful incongruity, reinforcing the gap between the literal and intended meanings.",1
819327697008496640,can 't help falling inlove soon in cinemas ! <user> <user>,0,NOT SARCASM,High,"The caption ""can 't help falling inlove soon in cinemas!"" aligns with the promotional nature of the image, which resembles a movie poster featuring two individuals with a potentially romantic connection. The text ""Can't help falling in love"" in the image matches the caption, and there are no semantic gaps or visual-textual incongruities suggesting irony. The warm and intimate scene depicted in the image further supports a literal interpretation of a romantic theme being promoted, with no elements indicating sarcasm.","LABEL: NOT SARCASM  
CONFIDENCE: High  
REASON: The caption ""can 't help falling inlove soon in cinemas!"" aligns with the promotional nature of the image, which resembles a movie poster featuring two individuals with a potentially romantic connection. The text ""Can't help falling in love"" in the image matches the caption, and there are no semantic gaps or visual-textual incongruities suggesting irony. The warm and intimate scene depicted in the image further supports a literal interpretation of a romantic theme being promoted, with no elements indicating sarcasm.",0
837820379288719360,wow <user> your grilled cheese panini for $ 4.19 makes for really good eating .,1,SARCASM,High,"The caption's expression of high praise for a mundane item, a ""$4.19 grilled cheese panini,"" suggests irony, which aligns with sarcasm. The image, however, depicts a simple sandwich in an unremarkable, unusual setting — a car dashboard — reinforcing an underwhelming reality. The semantic gap arises from the hyperbolic praise in the caption versus the visual reality of a basic cheese sandwich in a stark, dimly-lit vehicle atmosphere.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption's expression of high praise for a mundane item, a ""$4.19 grilled cheese panini,"" suggests irony, which aligns with sarcasm. The image, however, depicts a simple sandwich in an unremarkable, unusual setting — a car dashboard — reinforcing an underwhelming reality. The semantic gap arises from the hyperbolic praise in the caption versus the visual reality of a basic cheese sandwich in a stark, dimly-lit vehicle atmosphere.",1
820782570375942144,"when you , the dog and the couch match ...",1,SARCASM,Medium,"The caption ""when you, the dog and the couch match ..."" implies that there may be an amusing or unusual level of similarity between the person, the puppy, and the couch. The semantic incongruity arises because, visually, the dominant colors of browns and grays in the couch, the puppy, and the clothing do not inherently convey synchronicity or harmony. Additionally, the caption could employ a sarcastic tone by stating an exaggerated alignment that might not realistically exist, especially when the 'match' is not immediately evident except through a humorous lens. Furthermore, the cultural cue of a ""basketball"" poster with no related activity adds to the potential irony, contrasting the relaxed, inactive scene against a backdrop suggesting action.","LABEL: SARCASM
CONFIDENCE: Medium
REASON: The caption ""when you, the dog and the couch match ..."" implies that there may be an amusing or unusual level of similarity between the person, the puppy, and the couch. The semantic incongruity arises because, visually, the dominant colors of browns and grays in the couch, the puppy, and the clothing do not inherently convey synchronicity or harmony. Additionally, the caption could employ a sarcastic tone by stating an exaggerated alignment that might not realistically exist, especially when the 'match' is not immediately evident except through a humorous lens. Furthermore, the cultural cue of a ""basketball"" poster with no related activity adds to the potential irony, contrasting the relaxed, inactive scene against a backdrop suggesting action.",0
823309802260615168,how can they be the same person,1,SARCASM,High,"The caption ""how can they be the same person"" suggests a comparison or contrast between two different appearances or personas. However, the image only depicts a single young male with a neutral expression, dressed in a grey long-sleeve shirt, and shows no apparent change or duality. This creates a semantic gap between the expectation set by the caption of seeing two distinct appearances or attitudes and the reality of a single, consistent figure. The lack of any additional visual elements like dual images further enhances the sarcasm implied by the misleading nature of the caption.","LABEL: SARCASM
CONFIDENCE: High
REASON: The caption ""how can they be the same person"" suggests a comparison or contrast between two different appearances or personas. However, the image only depicts a single young male with a neutral expression, dressed in a grey long-sleeve shirt, and shows no apparent change or duality. This creates a semantic gap between the expectation set by the caption of seeing two distinct appearances or attitudes and the reality of a single, consistent figure. The lack of any additional visual elements like dual images further enhances the sarcasm implied by the misleading nature of the caption.",0
688136577806016514,after crappy week i would feel so much better giving one of the things listed to several people .,1,SARCASM,High,"The caption ""after crappy week i would feel so much better giving one of the things listed to several people"" suggests frustration or annoyance stemming from a difficult week. The image's text, ""Never underestimate the restorative power of tea, a cookie, and a timely slap in the face,"" aligns comically with offering physical protest or aggression (""a timely slap in the face"") as a means of feeling better, which is hyperbolic and unexpected. This stark contrast between comfort and confrontation creates a semantic gap and incongruity indicative of sarcasm, as the speaker does not literally intend to endorse actual slapping.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""after crappy week i would feel so much better giving one of the things listed to several people"" suggests frustration or annoyance stemming from a difficult week. The image's text, ""Never underestimate the restorative power of tea, a cookie, and a timely slap in the face,"" aligns comically with offering physical protest or aggression (""a timely slap in the face"") as a means of feeling better, which is hyperbolic and unexpected. This stark contrast between comfort and confrontation creates a semantic gap and incongruity indicative of sarcasm, as the speaker does not literally intend to endorse actual slapping.",1
819332655258931200,when things are good but they 're too good so you 're wondering when you 're going to have your next tragedy,1,SARCASM,High,"The caption suggests an ironic tension between outward circumstances that are ""too good"" and an internal state of anticipating disaster. This verbal irony is reinforced by the visual scene, where the character, despite being in a typically peaceful setting, exhibits an annoyed or displeased expression (half-closed eyes, irritated look), aligning with the sardonic anticipation of things going wrong. The dissonance between expected emotions in a calm environment and actual portrayed emotions further supports the sarcastic interpretation.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption suggests an ironic tension between outward circumstances that are ""too good"" and an internal state of anticipating disaster. This verbal irony is reinforced by the visual scene, where the character, despite being in a typically peaceful setting, exhibits an annoyed or displeased expression (half-closed eyes, irritated look), aligning with the sardonic anticipation of things going wrong. The dissonance between expected emotions in a calm environment and actual portrayed emotions further supports the sarcastic interpretation.",0
822229534976200713,for all the democrats who can 't handle losing because all of those participation trophies they got as kids .,1,SARCASM,High,"The caption ""for all the democrats who can 't handle losing because all of those participation trophies they got as kids"" contains sarcasm through its implication that Democrats are unable to accept electoral defeat, paralleling the notion of receiving ""participation trophies."" The image further amplifies this sarcasm by presenting a flowchart where one can dislike Trump yet still have him as their president, regardless of personal preference — a logical contradiction that plays into the sarcastic framing of the caption by ridiculing the perceived inability to accept outcomes.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""for all the democrats who can 't handle losing because all of those participation trophies they got as kids"" contains sarcasm through its implication that Democrats are unable to accept electoral defeat, paralleling the notion of receiving ""participation trophies."" The image further amplifies this sarcasm by presenting a flowchart where one can dislike Trump yet still have him as their president, regardless of personal preference — a logical contradiction that plays into the sarcastic framing of the caption by ridiculing the perceived inability to accept outcomes.",0
876203347317075968,i don 't not get the fuss ... <user>,1,SARCASM,High,"The caption ""i don't not get the fuss ... <user>"" employs a double negative (""don't not""), typically used to create an ironic tone, suggesting that the speaker actually does get the fuss, contrary to the literal statement. The presence of the word ""ODD"" on the socks juxtaposed with the natural setting of standing in tall grass enhances the incongruity and hyperbolic irony. This creates a semantic gap between the casual, mundane visual and the ironically emphasized sentiment in the caption.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""i don't not get the fuss ... <user>"" employs a double negative (""don't not""), typically used to create an ironic tone, suggesting that the speaker actually does get the fuss, contrary to the literal statement. The presence of the word ""ODD"" on the socks juxtaposed with the natural setting of standing in tall grass enhances the incongruity and hyperbolic irony. This creates a semantic gap between the casual, mundane visual and the ironically emphasized sentiment in the caption.",1
841528734964310016,yup that is exactly where garbage goes .. on the floor where i can pick it up for you,1,SARCASM,High,"The caption states, ""yup that is exactly where garbage goes .. on the floor where i can pick it up for you,"" implying inconvenience or frustration with litter being on the floor, contrary to the expectation that garbage should be disposed of properly. The accompanying image shows a cardboard box and a scrap of paper on the dark blue carpet of an airplane aisle, confirming a mess that goes against typical cleanliness norms in such a setting. The semantic gap between the sarcastic suggestion that litter is purposefully placed on the floor and the usual tidiness of airplane spaces signals sarcasm.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption states, ""yup that is exactly where garbage goes .. on the floor where i can pick it up for you,"" implying inconvenience or frustration with litter being on the floor, contrary to the expectation that garbage should be disposed of properly. The accompanying image shows a cardboard box and a scrap of paper on the dark blue carpet of an airplane aisle, confirming a mess that goes against typical cleanliness norms in such a setting. The semantic gap between the sarcastic suggestion that litter is purposefully placed on the floor and the usual tidiness of airplane spaces signals sarcasm.",0
819329510298501120,aw my gawd ....,1,SARCASM,High,"The caption ""aw my gawd ...."" suggests a dramatic or overwhelmed reaction typically reserved for seeing something extraordinarily cute or surprising. However, the image depicts a doll with exaggerated features that emit a neutral rather than overwhelmingly endearing expression. The semantic gap between the implied emotional intensity in the caption and the neutral, innocuous appearance of the doll suggests an ironic or sarcastic interpretation.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""aw my gawd ...."" suggests a dramatic or overwhelmed reaction typically reserved for seeing something extraordinarily cute or surprising. However, the image depicts a doll with exaggerated features that emit a neutral rather than overwhelmingly endearing expression. The semantic gap between the implied emotional intensity in the caption and the neutral, innocuous appearance of the doll suggests an ironic or sarcastic interpretation.",0
822955348109557761,twitch god,1,SARCASM,High,"The caption ""twitch god"" implies a high level of skill or prominence on the Twitch streaming platform. However, the image simply shows a young person in a neutral, relaxed posture at what appears to be a gaming event, with no visible indications of exceptional gaming prowess or celebrity status. The facial expression and body language—neutral with a slight smile—do not convey the confidence or charisma typically associated with a ""god."" This semantic gap between the lofty claim of the caption and the ordinary visual presentation suggests sarcasm.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""twitch god"" implies a high level of skill or prominence on the Twitch streaming platform. However, the image simply shows a young person in a neutral, relaxed posture at what appears to be a gaming event, with no visible indications of exceptional gaming prowess or celebrity status. The facial expression and body language—neutral with a slight smile—do not convey the confidence or charisma typically associated with a ""god."" This semantic gap between the lofty claim of the caption and the ordinary visual presentation suggests sarcasm.",0
880863516282032128,# homemade in # wisconsin because we care about that with this product,1,SARCASM,High,"The caption ""# homemade in # wisconsin because we care about that with this product"" juxtaposes the promotion of a Wisconsin-made item with an image of a cutting board explicitly shaped like the state of Minnesota. This creates a semantic gap as one would expect the shape of the board to reflect its promoted location, Wisconsin, but it instead represents another state. The assertion in the caption ""because we care about that with this product"" paired with this visual incongruity — labeling a Minnesota-shaped board as ""Handmade in Wisconsin"" — strongly suggests sarcasm, leveraging irony and geographical incongruity.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""# homemade in # wisconsin because we care about that with this product"" juxtaposes the promotion of a Wisconsin-made item with an image of a cutting board explicitly shaped like the state of Minnesota. This creates a semantic gap as one would expect the shape of the board to reflect its promoted location, Wisconsin, but it instead represents another state. The assertion in the caption ""because we care about that with this product"" paired with this visual incongruity — labeling a Minnesota-shaped board as ""Handmade in Wisconsin"" — strongly suggests sarcasm, leveraging irony and geographical incongruity.",1
817517604868882432,"just a quick reminder of where are some of the best players going , because of the money ...",1,SARCASM,High,"The caption ""just a quick reminder of where are some of the best players going, because of the money ..."" suggests that players are moving for financial reasons, implying a critical view of players' motivations. The image, however, highlights an unlikely victory in a soccer event, with text about Syria beating China despite its smaller population and ongoing civil war. This contrast between the simple economic motivations implied by the caption and the complex geopolitical achievements highlighted in the image creates an ironic incongruity, reinforcing the sarcastic tone. The word ""Amazing"" in the image's text further suggests irony, as it can imply mock surprise or skepticism, fitting the sarcastic context.","LABEL: SARCASM  
CONFIDENCE: High  
REASON: The caption ""just a quick reminder of where are some of the best players going, because of the money ..."" suggests that players are moving for financial reasons, implying a critical view of players' motivations. The image, however, highlights an unlikely victory in a soccer event, with text about Syria beating China despite its smaller population and ongoing civil war. This contrast between the simple economic motivations implied by the caption and the complex geopolitical achievements highlighted in the image creates an ironic incongruity, reinforcing the sarcastic tone. The word ""Amazing"" in the image's text further suggests irony, as it can imply mock surprise or skepticism, fitting the sarcastic context.",1
